drug	drug.id	drugname.standardized	target	method	dose	dose.unit	treatment.type	frequency	is.single	duration.day	file_name	file_checksum	file_last_modified_date	modelID.original	SampleID	passage	tissue	start_date	start_treatment_date	end_date	time	volume	patientID	sex	oncotree_code	primary_tumor_site	cancer_type_detailed	specimenID	tissue_tumor_normal_designation	primary_recurrence_metastasis	TNM_stage	specimen_collection_site	modelID	sample_class	host_strain_name	host_strain_nomenclature	engraftment_site	engraftment_type	engraftment_material	engraftment_material_status	pubmed_ID	model.type	modelID.parental	drug.alternativename	drug.original	dose.original	file_number	model.id	batch
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	72.0	513.9867	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	76.0	640.6635	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	79.0	598.6492	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	83.0	715.522	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	86.0	743.734	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	90.0	804.4766	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	93.0	817.7715	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	97.0	811.3773	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	100.0	922.9201	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	104.0	926.783	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	107.0	892.505	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	111.0	935.7057	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	114.0	894.048	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	118.0	805.553	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	121.0	761.037	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	125.0	725.8267	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	128.0	715.5891	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	132.0	750.1834	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	135.0	698.0002	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	139.0	684.1411	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	142.0	628.0011	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	146.0	552.2656	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	153.0	546.2113	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	156.0	403.7012	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	160.0	383.6088	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	163.0	353.3276	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	167.0	400.6602	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	170.0	379.6236	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	174.0	337.1921	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	177.0	289.8395	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	181.0	313.7159	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	184.0	304.5487	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	188.0	317.9723	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	191.0	309.3947	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
cisplatin+vinorelbine	cisplatin+vinorelbine	cisplatin+vinorelbine	DNA damage based chemo+taxol based chemo	IP	3+7	mg/kg	regular	weekly	no	30	Master KRAS Series Excel File_82 P5 Jun 2014.xlsx			PHLC82	PHLC82_P502	5	lung	2014-06-18	2014-07-30	2015-03-06	195.0	290.6148	PHLC0082	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0082.TPT	T	primary	T2a,N0,M0	Lung	PHLC0082.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081701	parental	PHLC0082.TPX	Cis + Vin	Cis + Vin	3+7	f63	f63.PHLC82.TPX.cisplatin+vinorelbine.P502	f63.PHLC82.TPX.cisplatin+vinorelbine
