Hugo_Symbol	PHLC106	PHLC110	PHLC111	PHLC113	PHLC116	PHLC119	PHLC122	PHLC123	PHLC12	PHLC132	PHLC133	PHLC134	PHLC137	PHLC139	PHLC148	PHLC149	PHLC151	PHLC152	PHLC154	PHLC156	PHLC162	PHLC164	PHLC169	PHLC171	PHLC178	PHLC181	PHLC182	PHLC188	PHLC189	PHLC191	PHLC192	PHLC193	PHLC194	PHLC196	PHLC198	PHLC200	PHLC204	PHLC205	PHLC207	PHLC211	PHLC215	PHLC220	PHLC223	PHLC225	PHLC228	PHLC229	PHLC234	PHLC235	PHLC236	PHLC237	PHLC239	PHLC242	PHLC243	PHLC247	PHLC251	PHLC252	PHLC255	PHLC256	PHLC267	PHLC268	PHLC271	PHLC272	PHLC273	PHLC274	PHLC277	PHLC286	PHLC295	PHLC296	PHLC299	PHLC309	PHLC314	PHLC315	PHLC321	PHLC325	PHLC326	PHLC328	PHLC334	PHLC339	PHLC344	PHLC353	PHLC356	PHLC360	PHLC362	PHLC365	PHLC366	PHLC369	PHLC379	PHLC390	PHLC397	PHLC402	PHLC410	PHLC412	PHLC417	PHLC422	PHLC426	PHLC428	PHLC431	PHLC435	PHLC438	PHLC444	PHLC451	PHLC459	PHLC462	PHLC469	PHLC470	PHLC471	PHLC501	PHLC50	PHLC55	PHLC57	PHLC62	PHLC655	PHLC77	PHLC81	PHLC82	PHLC83	PHLC85	PHLC86
TMED8	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	-1	1	0	-1	1	-1	1	-1	1	0	-1	-1	-1	-1	0	1	1	0	1	1	0	-1	-1	0	-1	0	0	-1	-1	-1	0	1	1	0	-1	-1	0	1	0	-1	0	-1	0	0	0	0	0	1	1	-1	0	1	1	1	-1	0	1	0	0	0	1	1	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	0	-1	1	0	-1	1	0	-1	1	-1	0	0	0	1	0	1	1	-1	0
C14orf178	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	-1	1	0	-1	1	-1	1	-1	1	0	-1	-1	-1	-1	1	1	1	0	1	1	1	-1	-1	0	-1	0	0	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	0	0	0	0	0	1	1	-1	0	1	1	1	-1	0	1	0	0	0	1	1	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	0	-1	1	0	0	1	0	-1	1	-1	0	0	0	1	0	1	1	-1	0
LOC283585	-2	1	1	1	-1	-1	-1	-2	-1	-1	-1	0	1	0	-1	1	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	1	-1	1	0	-1	-1	-1	-1	0	1	1	0	1	1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	0	1	1	0	-1	-1	1	1	1	-1	0	-1	0	1	0	0	1	1	1	-1	0	1	1	1	-1	0	1	0	1	0	1	-1	1	0	-1	1	1	1	-1	1	1	-1	2	-1	1	0	0	-1	1	0	0	1	0	-1	0	-1	1	0	0	1	0	1	1	-1	0
LOC283587	0	1	1	1	-1	-1	-1	-1	1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	1	-1	1	0	-1	-1	-1	-1	0	1	1	0	1	1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	0	1	1	0	-1	-1	1	1	1	-1	0	-1	0	1	0	0	1	1	1	-1	0	1	1	1	-1	0	1	0	0	0	1	-1	1	0	-1	1	0	1	-1	1	-1	-1	2	-1	1	0	0	-1	1	0	1	1	0	-1	2	-1	0	0	0	1	0	1	1	-1	0
FAM181A-AS1	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	1	-1	1	0	-1	1	-1	-1	0	1	1	0	1	1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	0	0	0	0	0	1	1	-1	0	-1	1	1	-1	0	1	0	0	0	1	0	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	-1	-1	1	0	1	1	0	-1	2	-1	0	0	0	1	0	1	1	-1	0
SNHG10	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	1	-1	1	0	-1	1	-1	-1	0	1	1	0	1	1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	0	0	0	0	0	1	1	-1	0	-1	1	1	-1	0	1	0	0	0	1	0	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	-1	-1	1	0	1	1	0	-1	2	-1	0	0	0	1	0	1	1	-1	0
C14orf177	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	2	-1	0	0	-1	1	-1	-1	0	1	1	0	1	1	0	-1	-1	-1	1	0	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	0	0	0	1	0	1	1	-1	0	-1	1	1	-1	0	1	0	0	0	1	1	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	-1	-1	1	0	1	1	0	-1	2	-1	0	0	0	1	0	1	1	-1	0
SLC25A47	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	2	-1	0	0	-1	1	-1	-1	0	-1	1	0	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	0	0	0	1	0	1	1	-1	-2	-1	1	1	-1	0	1	0	-1	0	0	0	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	-1	-1	2	0	1	1	-1	-1	2	-1	0	0	0	1	0	1	1	-1	0
LINC00523	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	2	1	0	-1	-1	1	-1	-1	0	0	1	0	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	0	0	0	1	0	1	1	-1	-2	-1	1	1	-1	0	1	0	-1	0	0	0	1	0	-1	1	0	1	-1	1	-1	-1	1	-1	1	0	-1	-1	1	0	1	1	-1	-1	2	-1	0	0	0	1	0	1	1	-1	0
LOC283624	0	1	1	1	-1	1	-1	-1	-1	-1	-1	0	1	-1	-1	2	0	-1	1	1	1	0	0	0	-1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	0	0	2	1	0	-1	1	0	1	-1	0	0	0	0	-1	-1	-1	0	1	1	-1	0	0	0	1	0	-1	0	-1	0	1	1	0	0	0	2	-1	0	0	1	1	1	0	1	1	0	0	1	-1	0	0	1	1	1	1	0	1	-1	-1	1	1	1	0	0	-1	1	-1	-1	1	0	-1	-1	1	-1	0	0	0	1	1	1	1	0
TSSK4	0	1	1	1	-1	1	-1	-1	-1	-1	-1	0	1	-1	-1	2	0	-1	1	1	1	-1	0	-1	-1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	0	1	1	0	-1	1	0	1	-1	0	0	0	0	-1	-1	-1	0	1	1	-1	0	1	0	1	0	-1	0	-1	-1	1	1	1	-1	0	2	-1	0	0	1	1	1	0	1	-1	0	0	1	-1	0	0	1	1	1	1	0	1	-1	-1	1	1	1	0	0	-1	1	-1	-1	1	0	-1	-1	1	-1	0	0	0	1	1	1	1	0
FAM177A1	-1	1	1	1	-1	1	-1	-2	-1	-1	-1	0	2	-1	-1	2	0	-1	1	1	1	0	1	-1	1	1	-1	1	1	1	0	1	0	0	-1	-1	-1	0	0	1	0	2	1	0	-1	-1	0	2	0	0	-1	-1	-1	0	2	1	-1	-1	1	0	1	0	-1	0	2	0	1	1	1	2	0	2	-1	-2	0	1	1	-1	0	1	-1	0	0	1	-1	1	0	2	1	1	1	0	1	-1	0	2	1	1	0	0	-1	1	-1	-1	1	0	-1	-2	-1	-1	0	0	-1	2	1	1	2	0
KIAA0284	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	0	-1	0	0	-1	1	1	1	0	1	0	1	0	-1	1	-1	1	-1	-2	1	-1	2	0	1	1	0	1	0	2	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	1	0	0	1	0	1	1	1	-2	1	1	1	-1	0	2	0	-1	0	1	1	1	0	-1	1	0	1	-1	1	-1	-1	1	1	1	-1	-1	-1	1	1	1	1	-1	-1	2	-1	0	0	0	1	0	1	1	-1	1
C14orf80	0	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	0	-1	0	1	-1	1	1	1	0	1	0	1	-1	-1	1	-1	1	-1	-1	1	-1	2	0	1	1	0	1	0	2	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	1	1	0	-1	-1	0	1	1	-1	0	-1	1	0	1	1	0	1	1	1	-2	1	1	1	-1	1	2	0	-1	0	1	1	1	0	-1	1	0	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	2	-1	0	0	0	1	0	1	1	-1	1
HMGN2P46	1	-1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	1	-1	0	-1	0	-1	-1	1	1	0	-1	-1	0	0	-1	1	-2	0	-1	-1	-1	-1	1	-1	-1	0	1	0	-1	1	0	1	-1	-1	-2	0	-1	-1	1	-1	-1	1	0	0	-1	0	0	-1	1	-1	0	1	0	1	-1	-1	-1	1	0	-1	-1	-1	0	0	1	-1	0	-1	-1	-1	1	1	0	-1	-1	-2	-1	-1	0	1	1	-2	0	-1	-1	0	-1	1	1	1	1	-1	-1	0	-1	1	-1	1	-1	1	-1	-1	0
SLC24A5	0	-1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	1	-1	0	-1	0	0	-1	1	1	0	-1	-1	1	0	-1	1	-2	0	-1	0	-1	-1	1	-1	-1	0	1	0	0	1	1	1	-1	-1	-2	0	-1	-1	1	-1	-1	1	0	0	-1	0	0	-1	1	-1	0	1	0	1	-1	-1	-1	1	0	0	-1	-1	0	0	1	0	0	1	0	-1	1	1	0	-1	0	-2	-1	-1	0	1	1	-2	0	-1	0	0	-1	1	1	1	1	-1	-1	0	-1	1	0	1	-1	1	-1	-1	0
PRTG	0	-1	-1	1	-1	-1	-1	0	2	1	-1	-1	-1	0	-1	0	-1	0	-1	0	0	-1	1	1	0	-1	-1	0	0	-1	1	-1	-1	1	0	1	-1	2	-1	-1	0	1	0	0	1	1	1	1	-1	0	0	-1	-1	1	-1	-1	1	0	0	-1	0	0	-1	1	-1	0	1	0	1	-1	-1	-1	1	0	0	-1	-1	0	0	1	1	0	-1	0	-1	1	1	0	-1	0	1	-1	-1	0	1	1	-1	0	-1	0	0	-1	1	1	1	1	-1	1	0	-1	1	0	1	-1	1	1	-1	0
LOC283663	0	-1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	0	-1	0	-1	0	0	-1	1	1	0	-1	-1	0	0	-1	1	-1	-1	1	0	1	-1	2	-1	-1	0	1	0	0	1	1	1	1	-1	0	0	-1	-1	1	-1	-1	1	0	0	-1	0	0	-1	1	-1	0	1	0	1	-1	-1	-1	1	0	0	-1	1	0	1	1	1	0	-1	0	-1	1	1	0	-1	0	1	-1	-1	0	1	1	-1	0	-1	0	0	0	1	1	1	1	-1	0	0	-1	1	0	1	-1	1	1	-1	0
LINC00277	0	-1	-1	1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	0	-1	0	-1	-1	1	1	-1	-1	-1	0	0	-1	1	-2	-1	1	0	0	-1	1	-1	-1	0	1	0	0	1	0	1	-1	-1	0	0	-1	-1	1	-1	-1	1	0	0	0	0	-1	-1	0	0	0	0	0	1	-1	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	0	1	-1	0	-1	0	0	-1	1	0	1	1	-1	1	0	-1	0	0	1	-1	1	1	1	-1
C15orf60	0	-1	-1	1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	0	1	0	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-1	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	0	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	0	1	-1	0	-1	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	1	1	-1
LOC283683	1	-1	-1	1	0	-1	-1	1	2	1	-1	-1	0	0	-1	1	-1	-1	1	0	-1	-1	1	1	0	-1	-1	-2	0	-1	1	1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	1	0	1	1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	-1	0	0	1	1	0	1	0	0	1	1	0	-1	0	-1	-1	-1	0	-1	1	-1	-1	-1	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	0	1	-1	1	-1	-1	0
C15orf37	0	-1	-1	2	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-1	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	0	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	1	1	-1	0	-1	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	0	1	-1
LOC283688	0	-1	-1	1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-1	-1	1	-1	0	-1	1	1	-1	0	1	0	0	0	0	1	-1	-1	0	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	1	1	-1	0	-1	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	0	1	-1
LOC283692	0	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-2	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	-1	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	1	1	-1	0	0	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	-1	1	-1
LOC283693	0	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-2	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	-1	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	1	1	-1	0	0	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	-1	1	-1
OR4N4	1	-1	-1	1	0	-1	-1	1	2	1	-1	-1	0	0	-1	-1	-1	-1	1	0	1	-1	1	1	0	-1	-1	-2	0	-1	1	1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	1	0	0	1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	-1	0	0	1	1	0	0	0	-1	1	1	0	-1	0	-1	-1	-1	0	-1	1	0	-1	0	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	-1	1	-1	1	-1	-1	0
LOC283710	1	-1	-1	1	-1	-1	-2	1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	-1	1	1	0	-1	-1	-2	0	-1	1	1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	0	-1	1	-1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	-1	0	0	1	-1	0	-1	0	-1	1	1	0	-1	0	-2	-1	-1	0	-1	1	-1	-1	-1	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	0	1	-1	1	-1	-1	0
FAM154B	0	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-2	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	-1	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	1	1	-1	0	0	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	-1	1	-1
LOC283731	0	-1	-1	1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	0	1	0	-1	-1	0	1	-1	-1	-1	0	0	-1	1	-1	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	0	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	0	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	0	1	-1	0	-1	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	1	1	-1
LOC283738	0	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	-1	-1	0	1	-1	-1	-1	0	0	1	1	-2	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	-1	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	1	-1	-1	1	0	-1	1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	1	1	1	-1	0	0	0	0	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	-1	1	0
FAM98B	1	-1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	0	0	-1	1	1	1	-1	-1	0	0	1	1	1	-1	-1	0	1	-1	1	-2	-1	0	1	0	0	1	1	1	-1	-1	-2	0	-1	-1	1	-1	-1	1	0	0	-1	0	0	1	1	-1	0	1	0	1	-1	0	-1	1	0	-1	-1	-1	0	0	1	-1	0	-1	0	-1	1	1	-1	-1	0	-2	-1	-1	0	1	1	-2	0	-1	-1	0	-1	1	1	1	1	-1	-1	0	-1	1	-1	1	-1	1	-1	-1	0
PLA2G4D	1	-1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	1	-1	0	-1	0	-1	-1	1	1	0	-1	-1	0	0	-1	1	-2	0	-1	-1	1	-1	1	-1	-1	0	1	0	-1	1	0	1	-1	-1	-2	0	-1	-1	1	-1	-1	1	0	0	-1	0	0	-1	1	-1	0	1	0	1	-1	-1	-1	1	0	-1	-1	-1	0	0	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	0	-1	1	-2	0	-1	-1	0	-2	-1	0	1	1	-1	-1	0	-1	1	-1	1	-1	1	-1	-1	0
HERC2P3	1	-1	-1	1	0	-1	-1	1	2	1	-1	-1	0	0	-1	-1	-1	-1	1	0	1	-1	1	1	0	-1	-1	-2	0	-1	1	-1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	1	0	0	1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	-1	0	0	1	1	0	0	0	-1	1	1	0	-1	0	-1	-1	-1	0	-1	1	0	-1	0	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	-1	1	-1	1	1	-1	0
LOC283761	0	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	-1	0	-1	0	-1	1	1	-1	1	-1	0	1	-1	-1	-1	0	0	-1	1	-2	-1	1	-1	0	-1	1	1	-1	0	1	0	0	1	0	1	-1	-1	-1	0	-1	-1	1	-1	-1	1	0	1	0	0	-1	-1	0	0	0	0	0	1	1	-1	-1	1	0	-1	1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	2	1	1	-1	0	0	0	0	-1	1	0	1	1	-1	1	-1	-1	1	-1	1	0	1	-1	1	0
GOLGA6L1	1	-1	-1	1	0	-1	-1	1	2	1	-1	-1	0	0	-1	1	-1	-1	1	0	1	-1	1	1	0	-1	-1	-2	0	-1	1	1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	1	0	0	1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	-1	0	0	1	1	0	0	0	-1	1	1	0	-1	0	-1	-1	-1	0	-1	1	0	-1	0	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	-1	1	-1	1	-1	-1	0
GOLGA8G	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	-1	1	1	0	-1	-1	-2	0	1	1	1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	0	-1	1	-1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	-1	0	0	1	-1	0	-1	0	-1	1	1	0	-1	0	-2	-1	-1	0	-1	1	-1	-1	-1	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	0	1	-1	1	-1	-1	0
FAM169B	0	-1	-1	-1	0	-1	-1	0	2	1	-1	-1	-1	0	-1	0	-1	1	1	0	0	-1	0	1	-1	-1	-1	0	0	-1	1	1	-1	1	1	0	-1	1	0	-1	0	1	0	0	1	0	1	0	-1	0	0	-1	-1	1	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	1	-1	1	1	0	-1	-1	-1	0	1	1	1	-1	1	0	-1	1	2	0	-1	0	1	-1	-1	1	1	1	0	0	0	0	1	-1	1	0	1	1	-1	1	-1	-1	0	-1	1	0	1	1	1	0
GOLGA8IP	1	-1	-1	1	0	-1	-1	1	2	1	-1	-1	0	0	-1	1	-1	-1	1	0	-1	-1	1	1	0	-1	-1	-2	0	-1	1	1	-1	-1	-1	0	-1	1	-2	1	0	1	0	0	1	1	0	1	1	-2	0	-1	-1	1	-1	-1	1	0	-1	-1	0	-1	1	0	-1	0	1	0	1	-1	-1	1	1	0	-1	-1	1	0	0	1	1	0	1	0	0	1	1	0	-1	0	-1	-1	-1	0	-1	1	-1	-1	-1	-1	0	-1	1	0	1	1	-1	-1	0	-1	1	0	1	-1	1	-1	-1	0
FBXL22	0	-1	1	1	-1	-1	-1	0	-1	1	-1	-1	-1	0	-1	0	-1	0	-1	0	-1	-1	1	1	-1	-1	-1	0	0	-1	1	1	1	1	0	0	-1	1	-1	-1	0	1	0	0	1	0	1	-1	-1	0	0	-1	-1	1	-1	-1	1	0	0	0	0	-1	-1	0	-1	0	0	0	1	-1	-1	-1	1	0	-1	-1	-1	0	1	1	1	0	1	0	-1	1	1	0	-1	0	1	-1	-1	0	0	1	-1	0	-1	0	0	-1	1	0	1	1	-1	1	0	-1	0	0	1	-1	1	1	-1	-1
NOMO2	0	0	-1	-1	0	1	1	-1	1	1	-1	-1	0	0	1	-1	-1	-1	0	0	1	1	0	0	1	-1	1	1	0	1	1	1	0	-1	-1	0	1	0	1	0	-1	-1	0	0	1	0	0	-1	0	-1	0	1	1	0	1	-1	1	0	0	-1	1	-1	-1	-1	1	-1	-1	0	0	1	0	1	1	2	1	-1	-1	-1	-1	-2	0	0	1	0	-1	-1	0	1	-1	1	1	1	1	0	0	-1	-1	-1	-1	-1	1	-1	1	-1	-1	0	0	0	1	0	0	1	-1	0	0	-1	-1	-1
CCDC79	0	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	0	1	0	-1	-1	2	0	1	-1	-1	-1	0	1	1	0	-1	1	2	1	0	1	1	0	1	0	1	-1	-1	1	0	-1	1	0	-1	-1	0	-1	0	-1	-1	0	0	-1	0	-1	-1	0	1	1	1	0	1	1	1	0	1	-1	0	1	1	0	1	1	-1	-1	-1	1	-1	0	-1	0	1	0	0	1	-1	0	1	-1	1	0	-1	-1	-1	1	0	0	1	-1	0	0	-1	0	0	1	-1	1	-1	-1	1	0	-1	-1	-1	-1
CES4A	0	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	0	1	0	-1	-1	2	0	1	-1	-1	-1	0	1	1	0	-1	1	2	1	0	1	1	0	1	0	1	-1	-1	1	0	-1	1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	-1	0	1	1	1	0	1	1	1	0	1	-1	0	1	1	0	1	1	-1	-1	-1	1	-1	0	-1	0	1	0	0	1	-1	0	1	-1	1	0	-1	-1	-1	1	0	0	1	-1	0	0	-1	0	0	1	-1	1	-1	-1	1	0	-1	-1	-1	-1
EXOC3L1	0	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	0	1	0	-1	-1	1	0	1	-1	-1	-1	0	1	1	0	0	1	2	1	0	1	1	0	1	0	1	-1	-1	1	0	-1	1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	-1	0	1	1	1	0	1	1	1	0	1	-1	0	1	1	0	1	1	-1	-1	-1	1	-1	0	-1	0	1	0	0	1	-1	0	1	-1	1	0	-1	-1	-1	1	0	0	1	-1	0	0	-1	0	0	1	-1	1	-1	-1	1	0	-1	-1	-1	-1
LOC283856	0	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	0	1	0	-1	-1	1	0	1	-1	-1	-1	0	1	1	0	-1	1	2	2	0	1	1	0	-1	0	-1	-1	-1	1	0	-1	1	0	-1	0	0	-1	0	-1	-1	0	1	-1	1	-1	0	0	1	1	1	0	1	0	0	0	0	-1	-1	1	1	0	1	1	-1	-1	-1	1	-1	0	0	0	1	0	0	0	-1	0	1	-1	1	0	-1	-1	-1	-1	0	0	1	-1	0	0	-1	0	0	-1	-1	1	-1	-1	1	0	-1	-1	-1	-1
LINC00304	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	0	1	-1	-1	0	0	-1	1	0	-1	1	1	2	2	1	1	1	1	0	-1	-1	-1	1	0	0	1	1	-1	-2	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	0	1	1	0	-1	1	1	-1	0	1	-1	-1	1	1	-2	1	1	-1	-2	-1	2	0	-1	-1	-1	1	1	1	0	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	0	1	-1	0	0	1	-1	1	-1	-1	1	-1	0	-1	-1	-1
LOC283867	0	-1	-1	0	-1	1	-1	-1	1	1	-1	-1	-1	0	1	0	-1	-1	2	0	1	-1	-1	0	0	1	1	0	-1	1	1	1	1	1	1	0	1	1	-1	-1	-1	1	0	0	1	0	-1	0	0	-1	0	-1	-1	0	0	-1	0	-1	0	0	1	1	1	0	1	1	1	0	1	-1	0	1	1	0	1	1	-1	-1	-1	1	-1	0	0	0	1	0	0	1	-1	0	1	-1	1	0	-1	-1	-1	1	0	0	1	-1	1	0	-1	0	0	1	-1	1	-1	-1	1	0	-1	-1	-1	-1
